"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","phase","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","question_order","talk_out_loud","strategy_free_ans","judgment_type","stim_1","stim_2","inverted","answer","true_neg","correct","true_pos","false_pos","false_neg","condition","operation","color_cue","trial_no","symbol_cue","wait_time","image_1","image_2","cor_key","type"
"","","","","","instructions","1050","3566001","0.0-202.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","[{""page_index"":0,""viewing_time"":6911.5}]","6911.600000023842","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","1051","3568444","0.0-203.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2439.400000035763","task_switching","58","{""uncued_switch_ans"":""61""}","experiment","","","","","","","","","","","","","","","","","","","61","","true","","","","uncued_switch","add","","0","","","","","",""
"","","","","","survey-text","1052","3571168","0.0-204.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2718.100000023842","task_switching","52","{""uncued_switch_ans"":""49""}","experiment","","","","","","","","","","","","","","","","","","","49","","true","","","","uncued_switch","subtract","","1","","","","","",""
"","","","","","survey-text","1053","3574044","0.0-205.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2872.099999964237","task_switching","23","{""uncued_switch_ans"":""26""}","experiment","","","","","","","","","","","","","","","","","","","26","","true","","","","uncued_switch","add","","2","","","","","",""
"","","","","","survey-text","1054","3579810","0.0-206.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","5764.300000011921","task_switching","67","{""uncued_switch_ans"":""64""}","experiment","","","","","","","","","","","","","","","","","","","64","","true","","","","uncued_switch","subtract","","3","","","","","",""
"","","","","","survey-text","1055","3581968","0.0-207.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2153.800000011921","task_switching","37","{""uncued_switch_ans"":""40""}","experiment","","","","","","","","","","","","","","","","","","","40","","true","","","","uncued_switch","add","","4","","","","","",""
"","","","","","survey-text","1056","3586782","0.0-208.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4811.200000047684","task_switching","49","{""uncued_switch_ans"":""46""}","experiment","","","","","","","","","","","","","","","","","","","46","","true","","","","uncued_switch","subtract","","5","","","","","",""
"","","","","","survey-text","1057","3591108","0.0-209.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4320.400000035763","task_switching","34","{""uncued_switch_ans"":""37""}","experiment","","","","","","","","","","","","","","","","","","","37","","true","","","","uncued_switch","add","","6","","","","","",""
"","","","","","survey-text","1058","3594190","0.0-210.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3077.600000023842","task_switching","42","{""uncued_switch_ans"":""39""}","experiment","","","","","","","","","","","","","","","","","","","39","","true","","","","uncued_switch","subtract","","7","","","","","",""
"","","","","","survey-text","1059","3597371","0.0-211.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3178","task_switching","79","{""uncued_switch_ans"":""82""}","experiment","","","","","","","","","","","","","","","","","","","82","","true","","","","uncued_switch","add","","8","","","","","",""
"","","","","","survey-text","1060","3599851","0.0-212.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2476.899999976158","task_switching","17","{""uncued_switch_ans"":""14""}","experiment","","","","","","","","","","","","","","","","","","","14","","true","","","","uncued_switch","subtract","","9","","","","","",""
"","","","","","survey-text","1061","3603284","0.0-213.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3430.100000023842","task_switching","31","{""uncued_switch_ans"":""34""}","experiment","","","","","","","","","","","","","","","","","","","34","","true","","","","uncued_switch","add","","10","","","","","",""
"","","","","","survey-text","1062","3605221","0.0-214.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","1932.8999999761581","task_switching","26","{""uncued_switch_ans"":""22""}","experiment","","","","","","","","","","","","","","","","","","","22","","false","","","","uncued_switch","subtract","","11","","","","","",""
"","","","","","survey-text","1063","3608102","0.0-215.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2877.300000011921","task_switching","50","{""uncued_switch_ans"":""53""}","experiment","","","","","","","","","","","","","","","","","","","53","","true","","","","uncued_switch","add","","12","","","","","",""
"","","","","","survey-text","1064","3610405","0.0-216.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2301.100000023842","task_switching","62","{""uncued_switch_ans"":""59""}","experiment","","","","","","","","","","","","","","","","","","","59","","true","","","","uncued_switch","subtract","","13","","","","","",""
"","","","","","survey-text","1065","3614405","0.0-217.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3997.199999988079","task_switching","81","{""uncued_switch_ans"":""84""}","experiment","","","","","","","","","","","","","","","","","","","84","","true","","","","uncued_switch","add","","14","","","","","",""
"","","","","","survey-text","1066","3620549","0.0-218.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","6140","task_switching","80","{""uncued_switch_ans"":""77""}","experiment","","","","","","","","","","","","","","","","","","","77","","true","","","","uncued_switch","subtract","","15","","","","","",""
"","","","","","survey-text","1067","3624759","0.0-219.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4207.100000023842","task_switching","91","{""uncued_switch_ans"":""94""}","experiment","","","","","","","","","","","","","","","","","","","94","","true","","","","uncued_switch","add","","16","","","","","",""
"","","","","","survey-text","1068","3628152","0.0-220.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3389.199999988079","task_switching","27","{""uncued_switch_ans"":""24""}","experiment","","","","","","","","","","","","","","","","","","","24","","true","","","","uncued_switch","subtract","","17","","","","","",""
"","","","","","survey-text","1069","3631002","0.0-221.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2847.900000035763","task_switching","84","{""uncued_switch_ans"":""87""}","experiment","","","","","","","","","","","","","","","","","","","87","","true","","","","uncued_switch","add","","18","","","","","",""
"","","","","","survey-text","1070","3634432","0.0-222.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3426.5","task_switching","64","{""uncued_switch_ans"":""61""}","experiment","","","","","","","","","","","","","","","","","","","61","","true","","","","uncued_switch","subtract","","19","","","","","",""
"","","","","","survey-text","1071","3638369","0.0-223.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3934.600000023842","task_switching","56","{""uncued_switch_ans"":""59""}","experiment","","","","","","","","","","","","","","","","","","","59","","true","","","","uncued_switch","add","","20","","","","","",""
"","","","","","survey-text","1072","3645336","0.0-224.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","6963.699999988079","task_switching","73","{""uncued_switch_ans"":""69""}","experiment","","","","","","","","","","","","","","","","","","","69","","false","","","","uncued_switch","subtract","","21","","","","","",""
"","","","","","survey-text","1073","3648448","0.0-225.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3107.5","task_switching","95","{""uncued_switch_ans"":""98""}","experiment","","","","","","","","","","","","","","","","","","","98","","true","","","","uncued_switch","add","","22","","","","","",""
"","","","","","survey-text","1074","3651223","0.0-226.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2772.100000023842","task_switching","51","{""uncued_switch_ans"":""48""}","experiment","","","","","","","","","","","","","","","","","","","48","","true","","","","uncued_switch","subtract","","23","","","","","",""
"","","","","","survey-text","1075","3654218","0.0-227.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2992.800000011921","task_switching","93","{""uncued_switch_ans"":""97""}","experiment","","","","","","","","","","","","","","","","","","","97","","false","","","","uncued_switch","add","","24","","","","","",""
"","","","","","survey-text","1076","3658832","0.0-228.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4611.600000023842","task_switching","71","{""uncued_switch_ans"":""68""}","experiment","","","","","","","","","","","","","","","","","","","68","","true","","","","uncued_switch","subtract","","25","","","","","",""
"","","","","","survey-text","1077","3661938","0.0-229.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3103","task_switching","29","{""uncued_switch_ans"":""32""}","experiment","","","","","","","","","","","","","","","","","","","32","","true","","","","uncued_switch","add","","26","","","","","",""
"","","","","","survey-text","1078","3664277","0.0-230.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2334.800000011921","task_switching","63","{""uncued_switch_ans"":""60""}","experiment","","","","","","","","","","","","","","","","","","","60","","true","","","","uncued_switch","subtract","","27","","","","","",""
"","","","","","survey-text","1079","3666856","0.0-231.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2574.699999988079","task_switching","66","{""uncued_switch_ans"":""69""}","experiment","","","","","","","","","","","","","","","","","","","69","","true","","","","uncued_switch","add","","28","","","","","",""
"","","","","","survey-text","1080","3669786","0.0-232.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2927.900000035763","task_switching","47","{""uncued_switch_ans"":""44""}","experiment","","","","","","","","","","","","","","","","","","","44","","true","","","","uncued_switch","subtract","","29","","","","","",""
"","","","","","instructions","1081","3700305","0.0-233.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","[{""page_index"":0,""viewing_time"":30517.100000023842}]","30517.400000035763","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","1082","3705154","0.0-234.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4844.899999976158","task_switching","64","{""symbolcue_switch_ans"":""67""}","training","","","","","","","","","","","","","","","","","","","67","","true","","","","symbolcue_switch","add","","0","+","","","","",""
"","","","","","html-keyboard-response","1083","3706161","0.0-235.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","symbolcue_switch","","","","","","","","",""
"","","","","","survey-text","1084","3709405","0.0-236.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3241.399999976158","task_switching","57","{""symbolcue_switch_ans"":""54""}","training","","","","","","","","","","","","","","","","","","","54","","true","","","","symbolcue_switch","subtract","","1","-","","","","",""
"","","","","","html-keyboard-response","1085","3710409","0.0-237.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","symbolcue_switch","","","","","","","","",""
"","","","","","survey-text","1086","3713011","0.0-238.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2599.699999988079","task_switching","61","{""symbolcue_switch_ans"":""64""}","training","","","","","","","","","","","","","","","","","","","64","","true","","","","symbolcue_switch","add","","2","+","","","","",""
"","","","","","html-keyboard-response","1087","3714019","0.0-239.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","symbolcue_switch","","","","","","","","",""
