"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","response","phase","stimulus","condition","answer","correct","operation","trial_no","symbol_cue","color_cue","question_order","talk_out_loud","strategy_free_ans","wait_time","image_1","image_2","cor_key","type","judgment_type","stim_1","stim_2","inverted","true_pos","true_neg","false_neg","false_pos","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5"
"","","","","","instructions","1273","1375092","0.0-287.0","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","[{""page_index"":0,""viewing_time"":1084.5}]","1084.699999988079","same_different","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1274","1386224","0.0-288.0","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","[{""page_index"":0,""viewing_time"":11130.800000011921}]","11131","phon_sim","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1275","1399240","0.0-289.0-0.0","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","training","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">pen</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rig</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">day</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bar</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">cow</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","pen","rig","day","bar","cow","training","","","","",""
"","","","","","survey-text","1276","1411304","0.0-289.0-1.0","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","12056.899999976158","phon_sim","{""position_1"":""pen"",""position_2"":""rig"",""position_3"":""day"",""position_4"":""bar"",""position_5"":""cow""}","training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pen","rig","day","bar","cow"
"","","","","","html-keyboard-response","1277","1416318","0.0-289.0-2.0","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","","<h1 id=""word_1"">pen</h1><h1 id=""word_2"">rig</h1><h1 id=""word_3"">day</h1><h1 id=""word_4"">bar</h1><h1 id=""word_5"">cow</h1>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1278","1429335","0.0-289.0-0.1","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","training","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">mad</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">man</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">map</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">mat</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">max</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","mad","man","map","mat","max","training","","","","",""
"","","","","","survey-text","1279","1439550","0.0-289.0-1.1","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","10206.199999988079","phon_sim","{""position_1"":""mad"",""position_2"":""man"",""position_3"":""map"",""position_4"":""mat"",""position_5"":""max""}","training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mad","man","map","mat","max"
"","","","","","html-keyboard-response","1280","1444562","0.0-289.0-2.1","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","","<h1 id=""word_1"">mad</h1><h1 id=""word_2"">man</h1><h1 id=""word_3"">map</h1><h1 id=""word_4"">mat</h1><h1 id=""word_5"">max</h1>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1281","1446463","0.0-290.0","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","[{""page_index"":0,""viewing_time"":1899.3999999761581}]","1899.5999999642372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1282","1459478","0.0-291.0-0.0","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">board</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","board","plea","sleigh","friend","row","controlSet","","","","",""
"","","","","","survey-text","1283","1473558","0.0-291.0-1.0","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","14071.799999952316","phon_sim","{""position_1"":""board"",""position_2"":""plea"",""position_3"":""sleigh"",""position_4"":""friend"",""position_5"":""row""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","board","plea","sleigh","friend","row"
"","","","","","html-keyboard-response","1284","1486567","0.0-291.0-0.1","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sort</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","sort","wart","taut","bought","caught","phonSet","","","","",""
"","","","","","survey-text","1285","1502490","0.0-291.0-1.1","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","15914.800000011921","phon_sim","{""position_1"":""sort"",""position_2"":""wart"",""position_3"":""taut"",""position_4"":""bought"",""position_5"":""caught""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sort","wart","taut","bought","caught"
"","","","","","html-keyboard-response","1286","1515495","0.0-291.0-0.2","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">wart</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","wart","taut","caught","bought","sort","phonSet","","","","",""
"","","","","","survey-text","1287","1533328","0.0-291.0-1.2","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","17823.5","phon_sim","{""position_1"":""wart"",""position_2"":""taut"",""position_3"":""caught"",""position_4"":""sort"",""position_5"":""bought""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","wart","taut","caught","sort","bought"
"","","","","","html-keyboard-response","1288","1546346","0.0-291.0-0.3","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","caught","bought","taut","wart","sort","phonSet","","","","",""
"","","","","","survey-text","1289","1558702","0.0-291.0-1.3","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","12349.200000047684","phon_sim","{""position_1"":""caught"",""position_2"":""bought"",""position_3"":""taut"",""position_4"":""wart"",""position_5"":""sort""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","caught","bought","taut","wart","sort"
"","","","","","html-keyboard-response","1290","1571714","0.0-291.0-0.4","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">dough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","dough","through","bough","rough","cough","orthoSet","","","","",""
"","","","","","survey-text","1291","1584463","0.0-291.0-1.4","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","12745.5","phon_sim","{""position_1"":""dough"",""position_2"":""through"",""position_3"":""bough"",""position_4"":""rough"",""position_5"":""cough""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dough","through","bough","rough","cough"
"","","","","","html-keyboard-response","1292","1597476","0.0-291.0-0.5","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","cough","dough","rough","bough","through","orthoSet","","","","",""
"","","","","","survey-text","1293","1613023","0.0-291.0-1.5","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","15538.599999904633","phon_sim","{""position_1"":""cough"",""position_2"":""diugh"",""position_3"":""rough"",""position_4"":""bough"",""position_5"":""through""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cough","diugh","rough","bough","through"
"","","","","","html-keyboard-response","1294","1626031","0.0-291.0-0.6","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","cough","rough","bough","through","dough","orthoSet","","","","",""
"","","","","","survey-text","1295","1639357","0.0-291.0-1.6","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","13317.699999928474","phon_sim","{""position_1"":""cough"",""position_2"":""rough"",""position_3"":""bough"",""position_4"":""through"",""position_5"":""dough""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cough","rough","bough","through","dough"
"","","","","","html-keyboard-response","1296","1652376","0.0-291.0-0.7","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">wart</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","wart","sort","bought","taut","caught","phonSet","","","","",""
"","","","","","survey-text","1297","1667568","0.0-291.0-1.7","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","15181.800000071526","phon_sim","{""position_1"":""wart"",""position_2"":""sort"",""position_3"":""bought"",""position_4"":""taut"",""position_5"":""caught""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","wart","sort","bought","taut","caught"
"","","","","","html-keyboard-response","1298","1680577","0.0-291.0-0.8","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","null","phon_sim","null","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","","","","","","","","","","","","","","","","","","","","","","","","bough","cough","rough","through","dough","orthoSet","","","","",""
"","","","","","survey-text","1299","1693173","0.0-291.0-1.8","A1F9KLZGHE9DTA","2022-05-18T15:20:39.862Z","task_switching-rhyme-same_different-phon_sim","","12588.099999904633","phon_sim","{""position_1"":""bough"",""position_2"":""ciugh"",""position_3"":""rough"",""position_4"":""through"",""position_5"":""dough""}","experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","bough","ciugh","rough","through","dough"
